# TEST CONFIGURATION BEGIN
# FileStream(filename='export_dataframe_0v4.csv', target_idx=-1, n_targets=1, cat_features=[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44])
# [HT] HoeffdingTreeClassifier(binary_split=False, grace_period=200, leaf_prediction='nba', max_byte_size=33554432, memory_estimate_period=1000000, nb_threshold=0, no_preprune=False, nominal_attributes=[0, 1], remove_poor_atts=False, split_confidence=1e-10, split_criterion='info_gain', stop_mem_management=False, tie_threshold=0.05)
# [HAT] HoeffdingAdaptiveTreeClassifier(binary_split=False, bootstrap_sampling=True, grace_period=200, leaf_prediction='nba', max_byte_size=33554432, memory_estimate_period=1000000, nb_threshold=0, no_preprune=False, nominal_attributes=[0, 1], remove_poor_atts=False, split_confidence=1e-10, split_criterion='info_gain', stop_mem_management=False, tie_threshold=0.05)
# EvaluatePrequential(batch_size=100, data_points_for_classification=False, max_samples=1000000, max_time=1000, metrics=['accuracy', 'true_vs_predicted'], n_wait=200, output_file='summary_ht_v5_partialfit.txt', pretrain_size=10000, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_acc_[HT],current_acc_[HT],mean_acc_[HAT],current_acc_[HAT],true_value,predicted_value_[HT],predicted_value_[HAT]
17100,0.805833,0.845000,0.804028,0.850000,0.000000,0.000000,0.000000
17200,0.804932,0.800000,0.803014,0.795000,0.000000,0.000000,0.000000
17300,0.804730,0.765000,0.802838,0.760000,0.000000,0.000000,0.000000
17400,0.805067,0.810000,0.803200,0.810000,0.000000,0.000000,0.000000
17500,0.804605,0.800000,0.802632,0.795000,0.000000,0.000000,0.000000
17600,0.804545,0.785000,0.802597,0.780000,0.000000,0.000000,0.000000
17700,0.803974,0.780000,0.802051,0.780000,0.000000,0.000000,0.000000
17800,0.803797,0.775000,0.801899,0.775000,0.000000,0.000000,0.000000
17900,0.803625,0.790000,0.801750,0.790000,0.000000,0.000000,0.000000
18000,0.803210,0.780000,0.801605,0.790000,0.000000,0.000000,0.000000
18100,0.802439,0.755000,0.800854,0.765000,1.000000,0.000000,0.000000
18200,0.802530,0.775000,0.800964,0.775000,1.000000,0.000000,0.000000
18300,0.802738,0.815000,0.801071,0.810000,0.000000,0.000000,0.000000
18400,0.802588,0.805000,0.800824,0.795000,0.000000,0.000000,0.000000
18500,0.802791,0.805000,0.801047,0.800000,0.000000,0.000000,0.000000
18600,0.802299,0.790000,0.800575,0.790000,1.000000,0.000000,0.000000
18700,0.802841,0.805000,0.801250,0.810000,0.000000,0.000000,0.000000
18800,0.802809,0.825000,0.801011,0.820000,0.000000,0.000000,0.000000
18900,0.802667,0.795000,0.800889,0.785000,0.000000,0.000000,0.000000
19000,0.802857,0.805000,0.801209,0.810000,1.000000,0.000000,0.000000
19100,0.802500,0.795000,0.800978,0.805000,0.000000,0.000000,0.000000
19200,0.802581,0.790000,0.801075,0.795000,0.000000,0.000000,0.000000
19300,0.802872,0.820000,0.801383,0.820000,0.000000,0.000000,0.000000
19400,0.802316,0.790000,0.800842,0.790000,0.000000,0.000000,0.000000
19500,0.802188,0.770000,0.800729,0.770000,0.000000,0.000000,0.000000
19600,0.801959,0.785000,0.800515,0.785000,0.000000,0.000000,0.000000
19700,0.802449,0.815000,0.801020,0.815000,0.000000,0.000000,0.000000
19800,0.802121,0.810000,0.800707,0.810000,0.000000,0.000000,0.000000
19900,0.801900,0.775000,0.800500,0.775000,1.000000,0.000000,0.000000
20100,0.802059,0.810000,0.800882,0.820000,1.000000,0.000000,0.000000
20300,0.802692,0.835000,0.801442,0.830000,0.000000,0.000000,0.000000
20500,0.802453,0.790000,0.801226,0.790000,0.000000,0.000000,0.000000
20700,0.802963,0.830000,0.801759,0.830000,0.000000,0.000000,0.000000
20900,0.803727,0.845000,0.802545,0.845000,1.000000,0.000000,0.000000
21100,0.804464,0.845000,0.803393,0.850000,0.000000,0.000000,0.000000
21300,0.804211,0.790000,0.803158,0.790000,0.000000,0.000000,0.000000
21500,0.804138,0.800000,0.803103,0.800000,0.000000,0.000000,0.000000
21700,0.804407,0.820000,0.803559,0.830000,0.000000,0.000000,0.000000
21900,0.805500,0.870000,0.804667,0.870000,0.000000,0.000000,0.000000
22100,0.805164,0.785000,0.804508,0.795000,0.000000,0.000000,0.000000
22300,0.804919,0.790000,0.804355,0.795000,0.000000,0.000000,0.000000
22500,0.805397,0.835000,0.804683,0.825000,0.000000,0.000000,0.000000
22700,0.806250,0.860000,0.805703,0.870000,0.000000,0.000000,0.000000
22900,0.807692,0.900000,0.807231,0.905000,0.000000,0.000000,0.000000
23100,0.809470,0.925000,0.808864,0.915000,0.000000,0.000000,0.000000
23300,0.811119,0.920000,0.810597,0.925000,0.000000,0.000000,0.000000
23500,0.813088,0.945000,0.812574,0.945000,0.000000,0.000000,0.000000
23700,0.814783,0.930000,0.814275,0.930000,0.000000,0.000000,0.000000
23900,0.816500,0.935000,0.815929,0.930000,0.000000,0.000000,0.000000
24100,0.817746,0.905000,0.817042,0.895000,0.000000,0.000000,0.000000
24300,0.819861,0.970000,0.819167,0.970000,0.000000,0.000000,0.000000
24500,0.821233,0.920000,0.820616,0.925000,0.000000,0.000000,0.000000
24700,0.822432,0.910000,0.821689,0.900000,0.000000,0.000000,0.000000
24900,0.824000,0.940000,0.823333,0.945000,0.000000,0.000000,0.000000
25100,0.824276,0.845000,0.823750,0.855000,1.000000,0.000000,0.000000
25300,0.825714,0.935000,0.825130,0.930000,0.000000,0.000000,0.000000
25500,0.827051,0.930000,0.826474,0.930000,0.000000,0.000000,0.000000
25700,0.828354,0.930000,0.827785,0.930000,0.000000,0.000000,0.000000
25900,0.830000,0.960000,0.829438,0.960000,0.000000,0.000000,0.000000
26100,0.831667,0.965000,0.831111,0.965000,0.000000,0.000000,0.000000
26300,0.833293,0.965000,0.832744,0.965000,0.000000,0.000000,0.000000
26500,0.834819,0.960000,0.834277,0.960000,1.000000,0.000000,0.000000
26700,0.836310,0.960000,0.835774,0.960000,0.000000,0.000000,0.000000
26900,0.837706,0.955000,0.837176,0.955000,0.000000,0.000000,0.000000
27100,0.838256,0.885000,0.837733,0.885000,0.000000,0.000000,0.000000
27300,0.839540,0.950000,0.839080,0.955000,1.000000,0.000000,0.000000
27500,0.840795,0.950000,0.840398,0.955000,0.000000,0.000000,0.000000
27700,0.841798,0.930000,0.841404,0.930000,0.000000,0.000000,0.000000
27900,0.842056,0.865000,0.841611,0.860000,0.000000,0.000000,0.000000
28100,0.842527,0.885000,0.842088,0.885000,0.000000,0.000000,0.000000
28300,0.842065,0.800000,0.841630,0.800000,0.000000,0.000000,0.000000
28500,0.841882,0.825000,0.841452,0.825000,0.000000,0.000000,0.000000
28700,0.841436,0.800000,0.841011,0.800000,1.000000,0.000000,0.000000
28900,0.841579,0.855000,0.841158,0.855000,0.000000,0.000000,0.000000
29100,0.841615,0.845000,0.841198,0.845000,0.000000,0.000000,0.000000
29300,0.841546,0.835000,0.841134,0.835000,0.000000,0.000000,0.000000
29500,0.841837,0.870000,0.841429,0.870000,0.000000,0.000000,0.000000
29700,0.841869,0.845000,0.841515,0.850000,0.000000,0.000000,0.000000
29900,0.842050,0.860000,0.841700,0.860000,0.000000,0.000000,0.000000
30100,0.841881,0.825000,0.841535,0.825000,0.000000,0.000000,0.000000
30300,0.841471,0.800000,0.841176,0.805000,0.000000,0.000000,0.000000
30500,0.841893,0.885000,0.841602,0.885000,0.000000,0.000000,0.000000
30700,0.842933,0.950000,0.842644,0.950000,0.000000,0.000000,0.000000
30900,0.843571,0.910000,0.843333,0.915000,0.000000,0.000000,0.000000
31100,0.843538,0.840000,0.843302,0.840000,0.000000,0.000000,0.000000
31300,0.844159,0.910000,0.843925,0.910000,0.000000,0.000000,0.000000
31500,0.844167,0.845000,0.843935,0.845000,0.000000,0.000000,0.000000
31700,0.844587,0.890000,0.844312,0.885000,0.000000,0.000000,0.000000
31900,0.844636,0.850000,0.844318,0.845000,0.000000,0.000000,0.000000
32100,0.845090,0.895000,0.844730,0.890000,0.000000,0.000000,0.000000
32300,0.845357,0.875000,0.845000,0.875000,0.000000,0.000000,0.000000
32500,0.845531,0.865000,0.845177,0.865000,0.000000,0.000000,0.000000
32700,0.845965,0.895000,0.845614,0.895000,0.000000,0.000000,0.000000
32900,0.845739,0.820000,0.845391,0.820000,0.000000,0.000000,0.000000
33100,0.845819,0.855000,0.845431,0.850000,1.000000,0.000000,0.000000
33300,0.846197,0.890000,0.845769,0.885000,0.000000,0.000000,0.000000
33500,0.845847,0.805000,0.845466,0.810000,0.000000,0.000000,0.000000
33700,0.845840,0.845000,0.845462,0.845000,0.000000,0.000000,0.000000
33900,0.845750,0.835000,0.845375,0.835000,0.000000,0.000000,0.000000
34100,0.845826,0.855000,0.845496,0.860000,0.000000,1.000000,0.000000
34300,0.845902,0.855000,0.845574,0.855000,0.000000,0.000000,0.000000
34500,0.845813,0.835000,0.845447,0.830000,0.000000,0.000000,0.000000
34700,0.845968,0.865000,0.845605,0.865000,0.000000,0.000000,0.000000
34900,0.846000,0.850000,0.845640,0.850000,1.000000,0.000000,0.000000
35100,0.846230,0.875000,0.845833,0.870000,0.000000,0.000000,0.000000
35300,0.846535,0.885000,0.846181,0.890000,1.000000,0.000000,0.000000
35500,0.846719,0.870000,0.846406,0.875000,1.000000,0.000000,0.000000
35700,0.846938,0.875000,0.846667,0.880000,0.000000,0.000000,0.000000
35900,0.847077,0.865000,0.846808,0.865000,0.000000,0.000000,0.000000
36100,0.847366,0.885000,0.847137,0.890000,0.000000,0.000000,0.000000
36300,0.847462,0.860000,0.847159,0.850000,0.000000,0.000000,0.000000
36500,0.847632,0.870000,0.847293,0.865000,1.000000,1.000000,1.000000
36700,0.847836,0.875000,0.847500,0.875000,0.000000,0.000000,0.000000
36900,0.848111,0.885000,0.847815,0.890000,0.000000,0.000000,0.000000
37100,0.848346,0.880000,0.848051,0.880000,0.000000,0.000000,0.000000
37300,0.848540,0.875000,0.848321,0.885000,1.000000,0.000000,0.000000
37500,0.848659,0.865000,0.848406,0.860000,0.000000,0.000000,0.000000
37700,0.848669,0.850000,0.848453,0.855000,0.000000,0.000000,0.000000
37900,0.848643,0.845000,0.848393,0.840000,0.000000,0.000000,0.000000
38100,0.848652,0.850000,0.848440,0.855000,1.000000,0.000000,0.000000
38300,0.848627,0.845000,0.848415,0.845000,0.000000,0.000000,0.000000
38500,0.848601,0.845000,0.848427,0.850000,0.000000,0.000000,0.000000
38700,0.848403,0.820000,0.848194,0.815000,1.000000,0.000000,0.000000
38900,0.848448,0.855000,0.848241,0.855000,0.000000,0.000000,0.000000
39100,0.848082,0.795000,0.847877,0.795000,0.000000,0.000000,0.000000
39300,0.847959,0.830000,0.847721,0.825000,0.000000,0.000000,0.000000
39500,0.848007,0.855000,0.847804,0.860000,1.000000,0.000000,0.000000
39700,0.847852,0.825000,0.847819,0.850000,0.000000,0.000000,0.000000
39900,0.848033,0.875000,0.847867,0.855000,0.000000,0.000000,0.000000
40100,0.847848,0.820000,0.847914,0.855000,0.000000,0.000000,0.000000
40300,0.847763,0.835000,0.847763,0.825000,0.000000,0.000000,0.000000
40500,0.847810,0.855000,0.847843,0.860000,0.000000,0.000000,0.000000
40700,0.847597,0.815000,0.847662,0.820000,1.000000,0.000000,0.000000
40900,0.847710,0.865000,0.847710,0.855000,0.000000,0.000000,0.000000
41100,0.847788,0.860000,0.847756,0.855000,0.000000,0.000000,0.000000
41300,0.847866,0.860000,0.847803,0.855000,0.000000,0.000000,0.000000
41500,0.848165,0.895000,0.848038,0.885000,0.000000,0.000000,0.000000
41700,0.848333,0.875000,0.848145,0.865000,0.000000,0.000000,0.000000
41900,0.848437,0.865000,0.848219,0.860000,0.000000,0.000000,0.000000
42100,0.848385,0.840000,0.848137,0.835000,0.000000,0.000000,0.000000
42300,0.848333,0.840000,0.848056,0.835000,0.000000,0.000000,0.000000
42500,0.847853,0.770000,0.847669,0.785000,0.000000,0.000000,0.000000
42700,0.847652,0.815000,0.847561,0.830000,0.000000,0.000000,0.000000
42900,0.847636,0.845000,0.847515,0.840000,1.000000,0.000000,0.000000
43100,0.847500,0.825000,0.847349,0.820000,0.000000,0.000000,0.000000
43300,0.847395,0.830000,0.847335,0.845000,0.000000,0.000000,0.000000
43500,0.847411,0.850000,0.847351,0.850000,0.000000,0.000000,0.000000
43700,0.847396,0.845000,0.847396,0.855000,0.000000,0.000000,0.000000
43900,0.847176,0.810000,0.847176,0.810000,0.000000,0.000000,0.000000
44100,0.846901,0.800000,0.846959,0.810000,0.000000,0.000000,0.000000
44300,0.846512,0.780000,0.846570,0.780000,1.000000,0.000000,0.000000
44500,0.846387,0.825000,0.846329,0.805000,0.000000,0.000000,0.000000
44700,0.846379,0.845000,0.846466,0.870000,0.000000,0.000000,0.000000
44900,0.846543,0.875000,0.846657,0.880000,0.000000,0.000000,0.000000
45100,0.846506,0.840000,0.846619,0.840000,0.000000,0.000000,0.000000
45300,0.846441,0.835000,0.846695,0.860000,0.000000,0.000000,0.000000
45500,0.846517,0.860000,0.846798,0.865000,0.000000,0.000000,0.000000
45700,0.846453,0.835000,0.846704,0.830000,0.000000,0.000000,0.000000
45900,0.846139,0.790000,0.846417,0.795000,0.000000,0.000000,0.000000
46100,0.846105,0.840000,0.846381,0.840000,0.000000,0.000000,0.000000
46300,0.846181,0.860000,0.846538,0.875000,0.000000,0.000000,0.000000
46500,0.846011,0.815000,0.846366,0.815000,0.000000,0.000000,0.000000
46700,0.845788,0.805000,0.846114,0.800000,0.000000,0.000000,0.000000
46900,0.845973,0.880000,0.846324,0.885000,0.000000,0.000000,0.000000
47100,0.845780,0.810000,0.846183,0.820000,0.000000,0.000000,0.000000
47300,0.845722,0.835000,0.846150,0.840000,0.000000,0.000000,0.000000
47500,0.845798,0.860000,0.846250,0.865000,1.000000,0.000000,0.000000
47700,0.845556,0.800000,0.846138,0.825000,0.000000,0.000000,0.000000
47900,0.845342,0.805000,0.846026,0.825000,1.000000,0.000000,0.000000
48100,0.845262,0.830000,0.845969,0.835000,0.000000,0.000000,0.000000
48300,0.845521,0.895000,0.846120,0.875000,1.000000,0.000000,0.000000
48500,0.845155,0.775000,0.845777,0.780000,1.000000,0.000000,0.000000
48700,0.845155,0.845000,0.845747,0.840000,0.000000,0.000000,0.000000
48900,0.845231,0.860000,0.845795,0.855000,0.000000,0.000000,0.000000
49100,0.844949,0.790000,0.845587,0.805000,0.000000,0.000000,0.000000
49300,0.844949,0.845000,0.845609,0.850000,0.000000,0.000000,0.000000
49500,0.844773,0.810000,0.845480,0.820000,0.000000,0.000000,0.000000
49700,0.844824,0.855000,0.845553,0.860000,0.000000,0.000000,0.000000
49900,0.844750,0.830000,0.845550,0.845000,0.000000,0.000000,0.000000
50100,0.844677,0.830000,0.845522,0.840000,1.000000,0.000000,0.000000
50300,0.844802,0.870000,0.845619,0.865000,0.000000,0.000000,0.000000
50500,0.844655,0.815000,0.845394,0.800000,0.000000,0.000000,0.000000
50700,0.844559,0.825000,0.845392,0.845000,0.000000,0.000000,0.000000
50900,0.844415,0.815000,0.845293,0.825000,0.000000,0.000000,0.000000
51100,0.844223,0.805000,0.845146,0.815000,0.000000,0.000000,0.000000
51300,0.844130,0.825000,0.845048,0.825000,1.000000,0.000000,0.000000
51500,0.843894,0.795000,0.844832,0.800000,1.000000,0.000000,0.000000
51700,0.843923,0.850000,0.844833,0.845000,0.000000,0.000000,0.000000
51900,0.843857,0.830000,0.844714,0.820000,0.000000,0.000000,0.000000
52100,0.843768,0.825000,0.844645,0.830000,0.000000,0.000000,0.000000
52300,0.843679,0.825000,0.844481,0.810000,0.000000,0.000000,0.000000
52500,0.843568,0.820000,0.844460,0.840000,0.000000,0.000000,0.000000
52700,0.843528,0.835000,0.844416,0.835000,0.000000,0.000000,0.000000
52900,0.843419,0.820000,0.844326,0.825000,0.000000,0.000000,0.000000
53100,0.843148,0.785000,0.843935,0.760000,0.000000,0.000000,0.000000
53300,0.843065,0.825000,0.843802,0.815000,0.000000,0.000000,0.000000
53500,0.843165,0.865000,0.843899,0.865000,0.000000,0.000000,0.000000
53700,0.842991,0.805000,0.843676,0.795000,0.000000,0.000000,0.000000
53900,0.842864,0.815000,0.843477,0.800000,0.000000,0.000000,0.000000
54100,0.842873,0.845000,0.843439,0.835000,0.000000,0.000000,0.000000
54300,0.842793,0.825000,0.843378,0.830000,0.000000,0.000000,0.000000
54500,0.842758,0.835000,0.843161,0.795000,0.000000,0.000000,0.000000
54700,0.842790,0.850000,0.843170,0.845000,0.000000,0.000000,0.000000
54900,0.842822,0.850000,0.843200,0.850000,0.000000,0.000000,0.000000
55100,0.842854,0.850000,0.843119,0.825000,0.000000,0.000000,0.000000
55300,0.842863,0.845000,0.843172,0.855000,0.000000,0.000000,0.000000
55500,0.842982,0.870000,0.843092,0.825000,0.000000,0.000000,0.000000
55700,0.843013,0.850000,0.843122,0.850000,0.000000,0.000000,0.000000
55900,0.843109,0.865000,0.843174,0.855000,0.000000,0.000000,0.000000
56100,0.843290,0.885000,0.843442,0.905000,0.000000,0.000000,0.000000
56300,0.843362,0.860000,0.843534,0.865000,0.000000,0.000000,0.000000
56500,0.843734,0.930000,0.843841,0.915000,0.000000,0.000000,0.000000
56700,0.843739,0.845000,0.843825,0.840000,0.000000,0.000000,0.000000
56900,0.843617,0.815000,0.843766,0.830000,0.000000,0.000000,0.000000
57100,0.843305,0.770000,0.843411,0.760000,0.000000,0.000000,0.000000
57300,0.843228,0.825000,0.843228,0.800000,0.000000,0.000000,0.000000
57500,0.843151,0.825000,0.843130,0.820000,0.000000,0.000000,0.000000
57700,0.843222,0.860000,0.843159,0.850000,0.000000,0.000000,0.000000
57900,0.843167,0.830000,0.843125,0.835000,0.000000,0.000000,0.000000
58100,0.843154,0.840000,0.843174,0.855000,1.000000,0.000000,0.000000
58300,0.843017,0.810000,0.843017,0.805000,1.000000,0.000000,0.000000
58500,0.843148,0.875000,0.843148,0.875000,0.000000,0.000000,0.000000
58700,0.843135,0.840000,0.843053,0.820000,0.000000,0.000000,0.000000
58900,0.843184,0.855000,0.843041,0.840000,0.000000,0.000000,0.000000
59100,0.842988,0.795000,0.842825,0.790000,0.000000,0.000000,0.000000
59300,0.842935,0.830000,0.842773,0.830000,0.000000,0.000000,0.000000
59500,0.842762,0.800000,0.842661,0.815000,0.000000,0.000000,0.000000
59700,0.842811,0.855000,0.842610,0.830000,0.000000,0.000000,0.000000
59900,0.842800,0.840000,0.842560,0.830000,0.000000,0.000000,0.000000
60100,0.842789,0.840000,0.842570,0.845000,0.000000,0.000000,0.000000
60300,0.842857,0.860000,0.842639,0.860000,0.000000,0.000000,0.000000
60500,0.842648,0.790000,0.842352,0.770000,0.000000,0.000000,0.000000
60700,0.842579,0.825000,0.842323,0.835000,0.000000,1.000000,0.000000
60900,0.842784,0.895000,0.842490,0.885000,0.000000,0.000000,0.000000
61100,0.842871,0.865000,0.842500,0.845000,0.000000,0.000000,0.000000
61300,0.842899,0.850000,0.842529,0.850000,1.000000,0.000000,0.000000
61500,0.842868,0.835000,0.842422,0.815000,0.000000,0.000000,0.000000
61700,0.842915,0.855000,0.842471,0.855000,0.000000,0.000000,0.000000
61900,0.842846,0.825000,0.842365,0.815000,0.000000,0.000000,0.000000
62100,0.842912,0.860000,0.842414,0.855000,0.000000,0.000000,0.000000
