# TEST CONFIGURATION BEGIN
# FileStream(filename='export_dataframe_0v4.csv', target_idx=-1, n_targets=1, cat_features=None)
# [M0] HoeffdingTree(binary_split=False, grace_period=200, leaf_prediction='nba', max_byte_size=33554432, memory_estimate_period=1000000, nb_threshold=0, no_preprune=False, nominal_attributes=None, remove_poor_atts=False, split_confidence=1e-07, split_criterion='info_gain', stop_mem_management=False, tie_threshold=0.05)
# EvaluatePrequential(batch_size=10, data_points_for_classification=False, max_samples=1000000, max_time=1000, metrics=['accuracy', 'running_time', 'model_size'], n_wait=200, output_file='summary_ht.txt', pretrain_size=10000, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_acc_[M0],current_acc_[M0],training_time_[M0],testing_time_[M0],total_running_time_[M0],model_size_[M0]
512190,0.845502,0.825000,195.191650,34.118144,229.309794,14600.812500
512390,0.845518,0.885000,195.264976,34.134872,229.399847,14715.078125
512590,0.845521,0.855000,195.350030,34.149179,229.499208,14715.109375
512790,0.845537,0.885000,195.430598,34.163767,229.594365,14723.890625
512990,0.845539,0.850000,195.500271,34.178892,229.679163,14723.890625
513190,0.845543,0.855000,195.587655,34.195169,229.782824,14723.953125
513390,0.845558,0.885000,195.662459,34.211055,229.873513,14728.359375
513590,0.845574,0.885000,195.739126,34.226537,229.965663,14728.359375
513790,0.845576,0.850000,195.810990,34.239489,230.050479,14728.359375
513990,0.845585,0.870000,195.891782,34.254112,230.145894,14728.453125
514190,0.845601,0.885000,195.962379,34.269668,230.232047,14728.484375
514390,0.845599,0.840000,196.033144,34.283051,230.316195,14738.609375
514590,0.845591,0.825000,196.111369,34.297764,230.409133,14743.078125
514790,0.845606,0.885000,196.182847,34.311122,230.493969,14743.109375
514990,0.845614,0.865000,196.263159,34.325775,230.588934,14743.140625
515190,0.845641,0.915000,196.333887,34.341095,230.674982,14743.140625
515390,0.845645,0.855000,196.439518,34.359707,230.799225,14743.171875
515590,0.845651,0.860000,196.513017,34.376447,230.889463,14747.546875
515790,0.845676,0.910000,196.591157,34.391837,230.982993,14730.445312
515990,0.845680,0.855000,196.676883,34.406279,231.083162,14734.789062
516190,0.845691,0.875000,196.749899,34.423473,231.173372,14749.226562
516390,0.845709,0.890000,196.835056,34.439361,231.274417,14809.921875
516590,0.845699,0.820000,196.907754,34.453905,231.361659,14861.992188
516790,0.845724,0.910000,196.988381,34.469486,231.457867,14861.992188
516990,0.845736,0.875000,197.076412,34.483623,231.560035,14862.023438
517190,0.845745,0.870000,197.163786,34.499165,231.662951,14862.054688
517390,0.845757,0.875000,197.245764,34.513895,231.759659,14862.148438
517590,0.845755,0.840000,197.319590,34.529816,231.849406,14866.492188
517790,0.845750,0.835000,197.392172,34.544330,231.936503,14866.492188
517990,0.845760,0.870000,197.472622,34.559763,232.032386,14870.898438
518190,0.845769,0.870000,197.546260,34.574745,232.121005,14875.367188
518390,0.845763,0.830000,197.619791,34.590314,232.210104,14875.398438
518590,0.845786,0.905000,197.698654,34.605947,232.304601,14875.398438
518790,0.845808,0.900000,197.773761,34.619397,232.393159,14875.398438
518990,0.845813,0.860000,197.861321,34.635235,232.496557,14875.398438
519190,0.845823,0.870000,197.931758,34.648164,232.579922,14875.398438
519390,0.845826,0.855000,198.011175,34.661219,232.672393,14875.398438
519590,0.845858,0.925000,198.094782,34.676097,232.770880,14875.429688
519790,0.845883,0.910000,198.168108,34.691014,232.859122,14875.460938
519990,0.845890,0.865000,198.246868,34.707198,232.954066,14875.460938
520190,0.845898,0.865000,198.316812,34.721280,233.038092,14875.460938
520390,0.845913,0.885000,198.390238,34.735334,233.125572,14875.492188
520590,0.845924,0.875000,198.464212,34.749685,233.213897,14875.492188
520790,0.845946,0.900000,198.539938,34.765872,233.305810,14875.492188
520990,0.845951,0.860000,198.614232,34.783413,233.397645,14875.523438
521190,0.845962,0.875000,198.695706,34.797383,233.493088,14875.523438
521390,0.845984,0.900000,198.769039,34.811809,233.580848,14875.523438
521590,0.846005,0.900000,198.839217,34.825462,233.664678,14875.554688
521790,0.846018,0.880000,198.914034,34.840770,233.754804,14875.554688
521990,0.846012,0.830000,198.986961,34.854879,233.841840,14875.554688
522190,0.846021,0.870000,199.063088,34.869579,233.932666,14875.617188
522390,0.846028,0.865000,199.136056,34.883073,234.019129,14875.679688
522590,0.846030,0.850000,199.207749,34.899002,234.106751,14875.679688
522790,0.846043,0.880000,199.285080,34.912464,234.197545,14875.679688
522990,0.846053,0.870000,199.368031,34.929762,234.297793,14875.742188
523190,0.846046,0.830000,199.446912,34.944715,234.391628,14875.773438
523390,0.846067,0.900000,199.521510,34.959333,234.480843,14875.773438
523590,0.846079,0.875000,199.606947,34.975515,234.582462,14875.835938
523790,0.846080,0.850000,199.691220,34.989160,234.680380,14875.835938
523990,0.846097,0.890000,199.776522,35.006505,234.783027,14875.835938
524190,0.846116,0.895000,199.858035,35.021859,234.879895,14875.867188
524390,0.846116,0.845000,199.933665,35.035827,234.969492,14875.867188
524590,0.846108,0.825000,200.012873,35.050767,235.063640,14927.906250
524790,0.846127,0.895000,200.085646,35.064766,235.150413,14927.906250
524990,0.846142,0.885000,200.160398,35.078928,235.239326,14927.906250
525190,0.846163,0.900000,200.265320,35.092177,235.357496,14858.703125
525390,0.846176,0.880000,200.336559,35.106169,235.442728,14972.875000
525590,0.846193,0.890000,200.409530,35.121393,235.530924,14981.562500
525790,0.846204,0.875000,200.483978,35.136637,235.620614,14991.750000
525990,0.846209,0.860000,200.576588,35.152907,235.729494,14991.750000
526190,0.846226,0.890000,200.653132,35.168441,235.821572,14991.750000
526390,0.846243,0.890000,200.727908,35.184316,235.912223,14996.093750
526590,0.846245,0.850000,200.812186,35.199156,236.011342,14996.093750
526790,0.846256,0.875000,200.887394,35.213721,236.101115,14993.398438
526990,0.846257,0.850000,200.980391,35.228305,236.208695,14997.742188
527190,0.846280,0.905000,201.052248,35.242717,236.294966,15049.781250
527390,0.846279,0.845000,201.127776,35.256277,236.384053,15049.781250
527590,0.846289,0.870000,201.198060,35.270629,236.468689,15054.250000
527790,0.846275,0.810000,201.269792,35.284911,236.554703,15054.250000
527990,0.846290,0.885000,201.344964,35.301223,236.646187,15054.312500
528190,0.846299,0.870000,201.419932,35.314974,236.734906,15054.312500
528390,0.846298,0.845000,201.493658,35.329350,236.823008,15054.312500
528590,0.846292,0.830000,201.568682,35.343307,236.911990,15058.625000
528790,0.846293,0.850000,201.657377,35.358073,237.015450,15058.625000
528990,0.846293,0.845000,201.731770,35.372426,237.104197,15058.625000
529190,0.846287,0.830000,201.803044,35.385996,237.189039,15058.625000
529390,0.846296,0.870000,201.877427,35.400369,237.277796,15058.625000
529590,0.846293,0.840000,201.973124,35.418873,237.391997,15058.687500
529790,0.846283,0.820000,202.051588,35.433342,237.484930,15058.687500
529990,0.846275,0.825000,202.145637,35.448627,237.594265,15058.687500
530190,0.846286,0.875000,202.227143,35.463267,237.690410,14988.671875
530390,0.846299,0.880000,202.297074,35.477022,237.774096,15045.148438
530590,0.846304,0.860000,202.386470,35.491508,237.877978,15045.335938
530790,0.846302,0.840000,202.471203,35.507810,237.979012,15065.554688
530990,0.846305,0.855000,202.548170,35.522019,238.070189,15065.554688
531190,0.846307,0.850000,202.624055,35.536878,238.160932,15065.585938
531390,0.846325,0.895000,202.693532,35.551223,238.244755,15065.617188
531590,0.846325,0.845000,202.765551,35.566757,238.332307,15070.023438
531790,0.846324,0.845000,202.844152,35.580807,238.424959,15074.460938
531990,0.846339,0.885000,202.917567,35.594999,238.512565,15074.460938
532190,0.846350,0.875000,202.997009,35.610696,238.607705,15074.460938
532390,0.846330,0.795000,203.067440,35.625143,238.692583,15074.460938
532590,0.846324,0.830000,203.141593,35.639156,238.780749,15078.773438
532790,0.846308,0.805000,203.230229,35.655260,238.885489,15009.445312
532990,0.846296,0.815000,203.320132,35.671513,238.991645,15122.273438
533190,0.846298,0.850000,203.402701,35.686384,239.089085,15126.710938
533390,0.846305,0.865000,203.472564,35.700526,239.173090,15126.742188
533590,0.846308,0.855000,203.560883,35.716864,239.277747,15126.742188
533790,0.846308,0.845000,203.638150,35.732121,239.370271,15126.742188
533990,0.846319,0.875000,203.725073,35.746916,239.471989,15126.773438
534190,0.846301,0.800000,203.828905,35.762063,239.590968,15126.804688
534390,0.846293,0.825000,203.905231,35.777002,239.682233,15126.804688
534590,0.846300,0.865000,203.984720,35.793255,239.777975,15126.804688
534790,0.846309,0.870000,204.053609,35.808787,239.862396,15126.804688
534990,0.846328,0.895000,204.129199,35.823441,239.952640,15126.804688
535190,0.846323,0.835000,204.201706,35.839112,240.040818,15126.804688
535390,0.846325,0.850000,204.284118,35.853678,240.137796,15126.804688
535590,0.846334,0.870000,204.360453,35.869090,240.229543,15126.804688
535790,0.846339,0.860000,204.442463,35.883093,240.325556,15126.804688
535990,0.846340,0.850000,204.531832,35.901357,240.433189,15126.898438
536190,0.846349,0.870000,204.613628,35.918199,240.531827,15131.335938
536390,0.846358,0.870000,204.700206,35.934440,240.634646,15081.820312
536590,0.846358,0.845000,204.775395,35.950404,240.725799,15081.820312
536790,0.846361,0.855000,204.849529,35.965945,240.815475,15152.828125
536990,0.846366,0.860000,204.937913,35.982496,240.920409,15157.265625
537190,0.846362,0.835000,205.014906,36.000183,241.015089,15157.453125
537390,0.846344,0.800000,205.089778,36.015726,241.105504,15157.484375
537590,0.846346,0.850000,205.169121,36.028617,241.197738,15087.687500
537790,0.846336,0.820000,205.258800,36.041933,241.300732,15139.757812
537990,0.846337,0.850000,205.332886,36.057457,241.390342,15191.796875
538190,0.846352,0.885000,205.410160,36.070664,241.480825,15258.367188
538390,0.846349,0.840000,205.486341,36.085628,241.571969,15267.179688
538590,0.846351,0.850000,205.556320,36.100286,241.656606,15277.398438
538790,0.846360,0.870000,205.637338,36.113605,241.750943,15263.796875
538990,0.846365,0.860000,205.729080,36.128966,241.858046,15274.140625
539190,0.846372,0.865000,205.808183,36.144905,241.953088,15326.335938
539390,0.846383,0.875000,205.900287,36.159836,242.060123,15326.367188
539590,0.846392,0.870000,205.975693,36.175081,242.150775,15326.398438
539790,0.846402,0.875000,206.045939,36.188903,242.234842,15326.429688
539990,0.846400,0.840000,206.122324,36.202712,242.325036,15326.460938
540190,0.846388,0.815000,206.194031,36.217930,242.411962,15378.593750
540390,0.846378,0.820000,206.266625,36.232324,242.498949,15378.656250
540590,0.846374,0.835000,206.342964,36.247532,242.590496,15378.718750
540790,0.846368,0.830000,206.424919,36.262490,242.687410,15397.500000
540990,0.846377,0.870000,206.503915,36.276263,242.780177,15397.500000
541190,0.846367,0.820000,206.573019,36.291618,242.864637,15397.531250
541390,0.846372,0.860000,206.647862,36.306863,242.954725,15401.937500
541590,0.846392,0.900000,206.749693,36.323184,243.072877,15402.000000
541790,0.846399,0.865000,206.822540,36.336314,243.158853,15402.031250
541990,0.846397,0.840000,206.900346,36.351861,243.252208,15406.500000
542190,0.846404,0.865000,206.985191,36.364763,243.349954,15406.562500
542390,0.846420,0.890000,207.057923,36.380428,243.438351,15406.562500
542590,0.846419,0.845000,207.140637,36.396480,243.537118,15406.562500
542790,0.846425,0.860000,207.215527,36.411844,243.627370,15406.593750
542990,0.846403,0.790000,207.285908,36.425718,243.711626,15406.593750
543190,0.846403,0.845000,207.363062,36.441032,243.804094,15406.593750
543390,0.846404,0.850000,207.436734,36.454671,243.891404,15406.593750
543590,0.846396,0.825000,207.523000,36.470598,243.993597,15336.796875
543790,0.846392,0.835000,207.605604,36.484822,244.090426,15398.929688
543990,0.846393,0.850000,207.678644,36.498878,244.177523,15403.398438
544190,0.846402,0.870000,207.749943,36.513865,244.263808,15407.804688
544390,0.846388,0.810000,207.823128,36.527680,244.350808,15408.054688
544590,0.846386,0.840000,207.903255,36.543288,244.446543,15460.062500
544790,0.846387,0.850000,207.982670,36.560725,244.543396,15460.187500
544990,0.846381,0.830000,208.062462,36.576537,244.639000,15460.187500
545190,0.846373,0.825000,208.141690,36.590770,244.732461,15460.218750
545390,0.846386,0.880000,208.214572,36.605677,244.820249,15464.625000
545590,0.846395,0.870000,208.295570,36.620202,244.915772,15474.812500
545790,0.846411,0.890000,208.372687,36.634337,245.007024,15474.812500
545990,0.846405,0.830000,208.442280,36.649601,245.091881,15493.687500
546190,0.846412,0.865000,208.515556,36.663209,245.178764,15493.718750
546390,0.846409,0.840000,208.590461,36.680143,245.270604,15493.750000
546590,0.846407,0.840000,208.679708,36.697034,245.376742,15476.023438
546790,0.846399,0.825000,208.752881,36.710379,245.463261,15551.500000
546990,0.846384,0.805000,208.825193,36.724187,245.549380,15551.593750
547190,0.846378,0.830000,208.899477,36.738416,245.637893,15551.656250
547390,0.846379,0.850000,208.969505,36.752209,245.721713,15551.718750
547590,0.846371,0.825000,209.049937,36.765417,245.815353,15551.843750
547790,0.846380,0.870000,209.130941,36.779832,245.910773,15551.968750
547990,0.846377,0.840000,209.215240,36.794563,246.009803,15552.000000
548190,0.846394,0.890000,209.290697,36.811150,246.101847,15562.156250
548390,0.846397,0.855000,209.364828,36.825884,246.190712,15562.156250
548590,0.846409,0.880000,209.445173,36.842693,246.287867,15562.156250
548790,0.846401,0.825000,209.536358,36.858883,246.395241,15566.531250
548990,0.846408,0.865000,209.607794,36.875313,246.483107,15566.625000
549190,0.846404,0.835000,209.686085,36.889441,246.575526,15566.718750
549390,0.846400,0.835000,209.766588,36.903408,246.669996,15566.750000
549590,0.846395,0.835000,209.846296,36.917946,246.764241,15566.750000
549790,0.846388,0.825000,209.935851,36.932038,246.867889,15566.750000
549990,0.846393,0.860000,210.020568,36.945421,246.965989,15501.140625
550190,0.846372,0.790000,210.093255,36.961802,247.055056,15557.648438
550390,0.846369,0.840000,210.168943,36.974256,247.143199,15557.679688
550590,0.846360,0.820000,210.244510,36.987493,247.232002,15609.718750
550790,0.846350,0.820000,210.320859,37.002391,247.323250,15629.937500
550990,0.846344,0.830000,210.397179,37.015953,247.413131,15634.531250
551190,0.846325,0.795000,210.468872,37.029744,247.498617,15634.593750
551390,0.846315,0.820000,210.554491,37.044452,247.598943,15634.687500
551590,0.846315,0.845000,210.633654,37.060898,247.694552,15634.718750
551790,0.846318,0.855000,210.718718,37.075663,247.794381,15643.656250
551990,0.846327,0.870000,210.791245,37.090644,247.881888,15653.781250
552190,0.846324,0.840000,210.870221,37.107962,247.978183,15584.609375
552390,0.846315,0.820000,210.948545,37.123335,248.071880,15584.640625
552590,0.846329,0.885000,211.021675,37.138361,248.160035,15636.710938
552790,0.846323,0.830000,211.091986,37.153452,248.245439,15641.148438
552990,0.846313,0.820000,211.161979,37.169711,248.331690,15693.281250
553190,0.846318,0.860000,211.237690,37.186999,248.424689,15693.375000
553390,0.846316,0.840000,211.315752,37.202746,248.518498,15697.781250
553590,0.846315,0.845000,211.391002,37.217574,248.608575,15697.906250
553790,0.846300,0.805000,211.471056,37.232877,248.703933,15697.937500
553990,0.846300,0.845000,211.551087,37.246507,248.797594,15697.968750
554190,0.846297,0.840000,211.636182,37.259618,248.895800,15698.000000
554390,0.846289,0.825000,211.719194,37.274240,248.993434,15628.109375
554590,0.846285,0.835000,211.812749,37.292457,249.105206,15746.781250
554790,0.846287,0.850000,211.888611,37.308900,249.197510,15757.062500
554990,0.846275,0.815000,211.990708,37.324182,249.314890,15786.125000
555190,0.846269,0.830000,212.066049,37.338384,249.404433,15790.500000
555390,0.846272,0.855000,212.139744,37.351558,249.491302,15790.500000
555590,0.846277,0.860000,212.231736,37.366924,249.598660,15790.656250
555790,0.846272,0.830000,212.315178,37.381586,249.696765,15790.718750
555990,0.846275,0.855000,212.388500,37.395135,249.783635,15790.750000
556190,0.846267,0.825000,212.473754,37.411142,249.884896,15799.593750
556390,0.846261,0.830000,212.564371,37.426333,249.990704,15799.593750
556590,0.846251,0.820000,212.643297,37.440127,250.083424,15804.093750
556790,0.846264,0.880000,212.719627,37.456974,250.176601,15804.125000
556990,0.846256,0.825000,212.795566,37.472451,250.268018,15804.187500
557190,0.846248,0.825000,212.867997,37.487164,250.355161,15804.218750
557390,0.846229,0.795000,212.942494,37.502814,250.445308,15804.218750
557590,0.846211,0.795000,213.017224,37.516540,250.533764,15804.250000
557790,0.846212,0.850000,213.086723,37.530519,250.617241,15804.250000
557990,0.846214,0.850000,213.169983,37.544183,250.714166,15804.250000
558190,0.846217,0.855000,213.247293,37.558553,250.805847,15804.281250
558390,0.846204,0.810000,213.322104,37.572161,250.894265,15804.406250
558590,0.846218,0.885000,213.394977,37.586455,250.981432,15808.718750
558790,0.846224,0.865000,213.465444,37.599598,251.065042,15808.718750
558990,0.846230,0.860000,213.547272,37.614091,251.161363,15808.750000
559190,0.846225,0.835000,213.623700,37.628363,251.252063,15813.125000
559390,0.846218,0.825000,213.702988,37.643902,251.346891,15833.343750
559590,0.846201,0.800000,213.777909,37.659561,251.437470,15833.375000
559790,0.846195,0.830000,213.861534,37.675779,251.537313,15843.500000
559990,0.846191,0.835000,213.940031,37.688707,251.628737,15843.500000
560190,0.846194,0.855000,214.020304,37.703703,251.724007,15843.531250
560390,0.846199,0.860000,214.092344,37.717792,251.810136,15843.593750
560590,0.846195,0.835000,214.177650,37.732450,251.910100,15788.796875
560790,0.846200,0.860000,214.263433,37.746822,252.010255,15788.796875
560990,0.846187,0.810000,214.338127,37.761756,252.099883,15845.179688
561190,0.846183,0.835000,214.412686,37.776442,252.189128,15897.218750
561390,0.846182,0.845000,214.493098,37.791572,252.284669,15897.218750
561590,0.846187,0.860000,214.579176,37.807260,252.386436,15901.562500
561790,0.846185,0.840000,214.673575,37.820983,252.494558,15831.859375
561990,0.846183,0.840000,214.744783,37.836313,252.581096,15888.398438
562190,0.846188,0.860000,214.820263,37.852395,252.672658,15898.523438
562390,0.846180,0.825000,214.895278,37.867828,252.763107,15902.867188
562590,0.846180,0.845000,214.971142,37.881306,252.852448,15907.242188
562790,0.846170,0.820000,215.052414,37.896595,252.949009,15907.492188
562990,0.846165,0.830000,215.145890,37.911300,253.057190,15907.554688
563190,0.846150,0.805000,215.219445,37.925761,253.145207,15907.585938
563390,0.846131,0.795000,215.295601,37.941485,253.237086,15907.617188
563590,0.846136,0.860000,215.373853,37.955261,253.329114,15907.648438
563790,0.846130,0.830000,215.452010,37.969574,253.421585,15907.710938
563990,0.846132,0.850000,215.521678,37.982646,253.504324,15907.710938
564190,0.846133,0.850000,215.609630,37.997120,253.606750,15959.750000
564390,0.846127,0.830000,215.690928,38.011388,253.702316,15959.812500
564590,0.846129,0.850000,215.767113,38.026238,253.793351,15959.812500
564790,0.846112,0.800000,215.841198,38.042576,253.883774,15959.812500
564990,0.846095,0.800000,215.915455,38.057002,253.972457,15959.812500
565190,0.846081,0.805000,215.999989,38.075341,254.075330,15970.000000
565390,0.846077,0.835000,216.072383,38.089974,254.162357,15970.031250
565590,0.846089,0.880000,216.153790,38.103362,254.257152,15970.031250
565790,0.846092,0.855000,216.228253,38.117760,254.346014,15970.031250
565990,0.846085,0.825000,216.317409,38.133691,254.451100,15970.031250
566190,0.846077,0.825000,216.399597,38.146697,254.546294,15970.031250
566390,0.846068,0.820000,216.472279,38.161982,254.634262,15970.031250
566590,0.846040,0.770000,216.542901,38.175888,254.718790,15974.468750
566790,0.845997,0.725000,216.617460,38.190216,254.807676,16026.570312
566990,0.845991,0.830000,216.691133,38.204227,254.895360,16026.570312
567190,0.846000,0.870000,216.773764,38.219957,254.993720,16036.695312
567390,0.845996,0.835000,216.856537,38.233293,255.089831,16036.695312
567590,0.845994,0.840000,216.946334,38.246728,255.193062,16036.757812
567790,0.845986,0.825000,217.028673,38.261444,255.290117,15966.804688
567990,0.845977,0.820000,217.111383,38.275966,255.387349,16037.718750
568190,0.845975,0.840000,217.202064,38.291293,255.493357,16028.460938
568390,0.845971,0.835000,217.273659,38.304351,255.578010,16028.523438
568590,0.845952,0.795000,217.346762,38.319283,255.666045,16032.992188
568790,0.845952,0.845000,217.426667,38.333543,255.760210,16085.062500
568990,0.845959,0.865000,217.497781,38.347702,255.845483,16085.093750
569190,0.845976,0.895000,217.572523,38.364185,255.936708,16085.093750
569390,0.845992,0.890000,217.648055,38.379434,256.027489,16095.218750
569590,0.845979,0.810000,217.727988,38.393971,256.121959,16095.468750
569790,0.845977,0.840000,217.817474,38.408081,256.225555,16095.468750
569990,0.845968,0.820000,217.895357,38.424711,256.320069,16095.656250
570190,0.845951,0.800000,217.979851,38.438389,256.418241,16095.687500
570390,0.845960,0.870000,218.070121,38.454512,256.524634,16100.125000
570590,0.845958,0.840000,218.159812,38.469589,256.629401,16100.125000
570790,0.845963,0.860000,218.246501,38.486752,256.733253,16104.625000
570990,0.845954,0.820000,218.318107,38.501916,256.820023,16104.625000
571190,0.845955,0.850000,218.401258,38.515393,256.916650,16104.625000
571390,0.845946,0.820000,218.493704,38.529088,257.022793,16139.500000
571590,0.845917,0.765000,218.567677,38.543159,257.110836,16143.906250
571790,0.845911,0.830000,218.652600,38.555320,257.207920,16148.281250
571990,0.845895,0.800000,218.724251,38.568269,257.292520,16152.687500
572190,0.845893,0.840000,218.795590,38.581899,257.377489,16152.781250
572390,0.845887,0.830000,218.866621,38.594896,257.461516,16167.218750
572590,0.845882,0.830000,218.941584,38.608410,257.549994,16167.218750
572790,0.845872,0.820000,219.024498,38.621824,257.646323,16167.250000
572990,0.845869,0.835000,219.112399,38.635689,257.748088,16167.281250
573190,0.845879,0.875000,219.183781,38.650027,257.833808,16167.281250
573390,0.845870,0.820000,219.280605,38.663568,257.944173,16153.710938
573590,0.845880,0.875000,219.356267,38.676573,258.032839,16084.289062
573790,0.845867,0.810000,219.432413,38.690657,258.123070,16146.546875
573990,0.845863,0.835000,219.517608,38.703818,258.221425,16146.578125
574190,0.845853,0.815000,219.596219,38.716834,258.313053,16207.273438
574390,0.845856,0.855000,219.670544,38.728913,258.399457,16207.304688
574590,0.845861,0.860000,219.743473,38.741961,258.485434,16217.460938
574790,0.845846,0.805000,219.816842,38.754993,258.571834,16217.460938
574990,0.845834,0.810000,219.893547,38.768773,258.662321,16217.460938
575190,0.845837,0.855000,219.968405,38.784076,258.752480,16217.554688
575390,0.845822,0.805000,220.059700,38.795984,258.855684,16213.765625
575590,0.845808,0.805000,220.131300,38.809694,258.940994,16223.953125
575790,0.845811,0.855000,220.210955,38.823248,259.034203,16224.078125
575990,0.845807,0.835000,220.284053,38.836927,259.120980,16224.140625
576190,0.845791,0.800000,220.354718,38.849263,259.203982,16233.078125
576390,0.845793,0.850000,220.437680,38.862503,259.300183,16241.828125
576590,0.845791,0.840000,220.511701,38.875826,259.387527,16241.859375
576790,0.845771,0.790000,220.584112,38.891159,259.475271,16241.859375
576990,0.845769,0.840000,220.668560,38.906427,259.574987,16298.367188
577190,0.845770,0.850000,220.750226,38.918592,259.668818,16298.398438
577390,0.845774,0.855000,220.826735,38.932803,259.759537,16298.617188
577590,0.845772,0.840000,220.901941,38.947785,259.849726,16298.648438
577790,0.845775,0.855000,220.978262,38.960524,259.938785,16298.679688
577990,0.845775,0.845000,221.051982,38.973785,260.025767,16298.710938
578190,0.845762,0.810000,221.123489,38.986733,260.110222,16298.867188
578390,0.845758,0.835000,221.205499,39.000126,260.205624,16298.960938
578590,0.845744,0.805000,221.293667,39.012955,260.306622,16303.398438
578790,0.845740,0.835000,221.367564,39.025820,260.393384,16303.460938
578990,0.845735,0.830000,221.451113,39.039997,260.491110,16303.523438
579190,0.845738,0.855000,221.534518,39.054844,260.589362,16296.421875
579390,0.845724,0.805000,221.609801,39.068051,260.677853,16305.171875
579590,0.845706,0.795000,221.684764,39.079746,260.764511,16292.570312
579790,0.845702,0.835000,221.778391,39.094386,260.872776,16401.054688
579990,0.845707,0.860000,221.862607,39.108758,260.971365,16415.554688
580190,0.845693,0.805000,221.945007,39.124963,261.069970,16415.585938
580390,0.845684,0.820000,222.023153,39.138531,261.161684,16415.617188
580590,0.845669,0.805000,222.103661,39.153201,261.256863,16424.429688
580790,0.845681,0.880000,222.179506,39.168313,261.347819,16424.523438
580990,0.845685,0.855000,222.260135,39.181985,261.442120,16424.523438
581190,0.845674,0.815000,222.337418,39.196353,261.533771,16424.679688
581390,0.845662,0.810000,222.409088,39.208956,261.618044,16424.679688
581590,0.845665,0.855000,222.493233,39.221298,261.714532,16424.710938
581790,0.845652,0.810000,222.565674,39.235324,261.800998,16424.742188
581990,0.845647,0.830000,222.637780,39.247925,261.885705,16424.773438
582190,0.845638,0.820000,222.719905,39.262298,261.982203,16424.773438
582390,0.845625,0.810000,222.799383,39.275775,262.075159,16422.046875
582590,0.845611,0.805000,222.881584,39.289780,262.171364,16422.078125
582790,0.845604,0.825000,222.968305,39.302618,262.270923,16426.390625
582990,0.845609,0.860000,223.063709,39.318303,262.382012,16426.390625
583190,0.845611,0.850000,223.151061,39.333862,262.484923,16436.515625
583390,0.845624,0.885000,223.249241,39.349548,262.598788,16498.679688
583590,0.845629,0.860000,223.346986,39.364506,262.711492,16513.179688
583790,0.845622,0.825000,223.423717,39.377742,262.801459,16517.523438
583990,0.845632,0.875000,223.494703,39.391379,262.886082,16521.960938
584190,0.845639,0.865000,223.582450,39.404349,262.986799,16521.960938
584390,0.845637,0.840000,223.656107,39.420544,263.076652,16521.960938
584590,0.845637,0.845000,223.738972,39.432909,263.171881,16521.992188
584790,0.845635,0.840000,223.819771,39.447691,263.267462,16521.992188
584990,0.845633,0.840000,223.910910,39.460218,263.371128,16521.992188
585190,0.845638,0.860000,223.992421,39.474431,263.466852,16521.992188
585390,0.845647,0.870000,224.068440,39.489457,263.557897,16522.023438
585590,0.845650,0.855000,224.140133,39.504223,263.644357,16532.179688
585790,0.845650,0.845000,224.212220,39.518039,263.730259,16532.179688
585990,0.845648,0.840000,224.282258,39.531336,263.813594,16532.242188
586190,0.845642,0.830000,224.361331,39.546011,263.907342,16532.242188
586390,0.845621,0.785000,224.451970,39.560230,264.012201,16532.273438
586590,0.845617,0.835000,224.524845,39.574973,264.099818,16532.335938
586790,0.845621,0.855000,224.603075,39.587608,264.190683,16532.398438
586990,0.845620,0.845000,224.679922,39.602139,264.282062,16532.398438
587190,0.845612,0.820000,224.751938,39.616262,264.368200,16532.429688
587390,0.845617,0.860000,224.822781,39.629721,264.452502,16532.460938
587590,0.845618,0.850000,224.896629,39.645388,264.542018,16532.492188
587790,0.845620,0.850000,224.976991,39.661029,264.638020,16536.867188
587990,0.845630,0.875000,225.055178,39.675358,264.730536,16536.867188
588190,0.845635,0.860000,225.126635,39.689001,264.815636,16541.335938
588390,0.845635,0.845000,225.197062,39.702886,264.899948,16541.335938
588590,0.845620,0.805000,225.289422,39.717648,265.007071,16551.492188
588790,0.845620,0.845000,225.387518,39.730297,265.117815,16555.835938
588990,0.845610,0.815000,225.468686,39.743971,265.212657,16555.835938
589190,0.845609,0.845000,225.540718,39.758042,265.298760,16555.835938
589390,0.845602,0.825000,225.614983,39.772947,265.387930,16555.835938
589590,0.845606,0.855000,225.686087,39.786480,265.472567,16555.835938
589790,0.845593,0.810000,225.758183,39.800946,265.559129,16555.835938
589990,0.845586,0.825000,225.843153,39.813982,265.657135,16560.179688
590190,0.845588,0.850000,225.933457,39.826872,265.760329,16542.890625
590390,0.845589,0.850000,226.004920,39.841606,265.846526,16547.296875
590590,0.845582,0.825000,226.082655,39.856840,265.939494,16599.335938
590790,0.845577,0.830000,226.163328,39.871036,266.034364,16609.460938
590990,0.845566,0.815000,226.242447,39.885537,266.127984,16609.460938
591190,0.845573,0.865000,226.325856,39.900916,266.226771,16540.132812
591390,0.845561,0.810000,226.404356,39.916183,266.320538,16540.132812
591590,0.845562,0.850000,226.476186,39.930840,266.407026,16540.132812
591790,0.845548,0.805000,226.548043,39.944366,266.492409,16544.476562
591990,0.845562,0.885000,226.620521,39.958136,266.578657,16606.609375
